bigg_id,ID
pe_hs_18_0_18_1_c,pe_hs_18_0_18_1_c
pail345p_hs_18_0_18_0_c,pail345p_hs_18_0_18_0_c
pail4p_hs_18_0_18_0_c,pail4p_hs_18_0_18_0_c
pa_hs_18_0_18_0_c,pa_hs_18_0_18_0_c
dag_hs_16_0_20_4_c,dag_hs_16_0_20_4_c
pail45p_hs_16_0_20_4_c,pail45p_hs_16_0_20_4_c
pail4p_hs_16_0_20_4_c,pail4p_hs_16_0_20_4_c
cdpdag_hs_16_0_20_4_c,cdpdag_hs_16_0_20_4_c
lpchol_hs_16_0_c,lpchol_hs_16_0_c
pe_hs_16_0_20_4_c,pe_hs_16_0_20_4_c
dag_hs_16_0_18_2_c,dag_hs_16_0_18_2_c
pail34p_hs_16_0_18_2_c,pail34p_hs_16_0_18_2_c
pail4p_hs_16_0_18_2_c,pail4p_hs_16_0_18_2_c
pail_hs_16_0_18_2_c,pail_hs_16_0_18_2_c
pe_hs_16_0_18_2_c,pe_hs_16_0_18_2_c
pail4p_hs_16_0_18_1_c,pail4p_hs_16_0_18_1_c
pail_hs_16_0_18_1_c,pail_hs_16_0_18_1_c
cdpdag_hs_16_0_18_1_c,cdpdag_hs_16_0_18_1_c
pa_hs_16_0_18_1_c,pa_hs_16_0_18_1_c
pchol_hs_16_0_18_1_c,pchol_hs_16_0_18_1_c
pe_hs_16_0_18_1_c,pe_hs_16_0_18_1_c
pail45p_hs_16_0_18_0_c,pail45p_hs_16_0_18_0_c
pail345p_hs_16_0_18_0_c,pail345p_hs_16_0_18_0_c
txb2_c,txb2_c
pail45p_hs_20_4_20_4_c,pail45p_hs_20_4_20_4_c
pail34p_hs_20_4_20_4_c,pail34p_hs_20_4_20_4_c
pail4p_hs_20_4_20_4_c,pail4p_hs_20_4_20_4_c
pail_hs_20_4_20_4_c,pail_hs_20_4_20_4_c
cdpdag_hs_20_4_20_4_c,cdpdag_hs_20_4_20_4_c
pa_hs_20_4_20_4_c,pa_hs_20_4_20_4_c
mag_hs_20_4_c,mag_hs_20_4_c
lpchol_hs_20_4_c,lpchol_hs_20_4_c
alpha_hs_20_4_c,alpha_hs_20_4_c
pail45p_hs_18_2_20_4_c,pail45p_hs_18_2_20_4_c
pail34p_hs_18_2_20_4_c,pail34p_hs_18_2_20_4_c
cdpdag_hs_18_2_20_4_c,cdpdag_hs_18_2_20_4_c
pchol_hs_18_2_20_4_c,pchol_hs_18_2_20_4_c
pail_hs_16_0_18_0_c,pail_hs_16_0_18_0_c
ps_hs_16_0_18_0_c,ps_hs_16_0_18_0_c
pe_hs_16_0_18_0_c,pe_hs_16_0_18_0_c
pail345p_hs_16_0_16_0_c,pail345p_hs_16_0_16_0_c
pail34p_hs_16_0_16_0_c,pail34p_hs_16_0_16_0_c
pail4p_hs_16_0_16_0_c,pail4p_hs_16_0_16_0_c
pchol_hs_16_0_16_0_c,pchol_hs_16_0_16_0_c
ps_hs_16_0_16_0_c,ps_hs_16_0_16_0_c
pe_hs_16_0_16_0_c,pe_hs_16_0_16_0_c
alpa_hs_18_2_c,alpa_hs_18_2_c
bandmt_c,bandmt_c
cdpdag_hs_18_2_16_0_c,cdpdag_hs_18_2_16_0_c
cdpdag_hs_18_2_18_1_c,cdpdag_hs_18_2_18_1_c
dag_hs_18_2_16_0_c,dag_hs_18_2_16_0_c
dag_hs_18_2_18_1_c,dag_hs_18_2_18_1_c
pa_hs_18_2_16_0_c,pa_hs_18_2_16_0_c
pa_hs_18_2_18_1_c,pa_hs_18_2_18_1_c
pail45p_hs_18_2_16_0_c,pail45p_hs_18_2_16_0_c
pchol_hs_18_2_16_0_c,pchol_hs_18_2_16_0_c
pe_hs_18_2_16_0_c,pe_hs_18_2_16_0_c
3moxtyr_e,cpd:C05587_e
normete__L_e,cpd:C05589_e
12HPET_e,12HPET_e
15HPET_n,15HPET_n
17ahprgnlone_m,17ahprgnlone_m
1a25dhvitd3_n,1a25dhvitd3_n
2hog_m,cpd:C02630_m
34hpp_e,cpd:C01179_e
3bcrn_c,3bcrn_c
3bcrn_e,3bcrn_e
3hexdcoa_c,3hexdcoa_c
3hpp_m,cpd:C01013_m
3m4hpga_m,3m4hpga_m
3mob_e,cpd:C00141_e
3mox4hoxm_m,3mox4hoxm_m
3ohodcoa_l,cpd:C16216_l
3tdcrn_c,3tdcrn_c
3tdcrn_e,3tdcrn_e
4abutn_e,cpd:C00555_e
4ppcys_m,cpd:C04352_m
56dthm_m,cpd:C00906_m
5HPET_r,5HPET_r
5adtststerone_m,5adtststerone_m
5mthf_r,cpd:C00440_r
5oxpro_e,cpd:C01879_e
C01241_m,cpd:C01241_m
C01507_c,C01507_c
C01601_c,cpd:C01601_c
C01747_g,C01747_g
C01747_l,C01747_l
C01836_m,cpd:C01836_m
C02356_c,cpd:C02356_c
C02470_m,cpd:C02470_m
C02528_c,cpd:C02528_c
C02528_e,cpd:C02528_e
C02528_r,cpd:C02528_r
C02528_x,cpd:C02528_x
C02712_c,cpd:C02712_c
C02744_g,cpd:C02744_g
C03405_c,cpd:C03405_c
C03577_x,cpd:C03577_x
C03693_c,cpd:C03693_c
C03958_e,cpd:C03958_e
C04295_c,cpd:C04295_c
C04295_r,cpd:C04295_r
C04308_c,cpd:C04308_c
C04308_r,cpd:C04308_r
C04805_m,cpd:C04805_m
C04805_n,cpd:C04805_n
C04843_c,cpd:C04843_c
C04843_r,cpd:C04843_r
C04843_x,cpd:C04843_x
C04849_c,cpd:C04849_c
C04849_e,cpd:C04849_e
C04849_r,cpd:C04849_r
C04849_x,cpd:C04849_x
C05284_m,cpd:C05284_m
C05298_c,cpd:C05298_c
C05298_r,cpd:C05298_r
C05302_c,cpd:C05302_c
C05708_c,cpd:C05708_c
C05708_r,cpd:C05708_r
C05769_c,C05769_c
C05957_c,cpd:C05957_c
C05957_r,cpd:C05957_r
C06199_g,cpd:C06199_g
C06199_l,cpd:C06199_l
C06314_c,cpd:C06314_c
C06314_r,cpd:C06314_r
C06314_x,cpd:C06314_x
C06315_n,cpd:C06315_n
C06453_c,cpd:C06453_c
C06948_c,cpd:C06948_c
C07486_c,cpd:C07486_c
C08261_c,C08261_c
C08276_c,cpd:C08276_c
C09640_c,cpd:C09640_c
C11304_c,cpd:C11304_c
C11304_r,cpd:C11304_r
C11695_c,cpd:C11695_c
C11821_c,cpd:C11821_c
C11821_x,cpd:C11821_x
C13856_g,cpd:C13856_g
C14768_c,cpd:C14768_c
C14768_r,cpd:C14768_r
C14771_c,cpd:C14771_c
C14771_r,cpd:C14771_r
C14826_c,cpd:C14826_c
C14826_r,cpd:C14826_r
CE0074_c,CE0074_c
CE0074_e,CE0074_e
CE0233_c,CE0233_c
CE0347_c,CE0347_c
CE0347_r,CE0347_r
CE0955_r,cpd:C05961_r
CE1059_c,CE1059_c
CE1102_c,CE1102_c
CE1273_c,CE1273_c
CE1273_r,CE1273_r
CE1274_c,CE1274_c
CE1274_r,CE1274_r
CE1278_c,CE1278_c
CE1278_r,CE1278_r
CE1279_c,CE1279_c
CE1279_r,CE1279_r
CE1292_m,CE1292_m
CE1294_c,CE1294_c
CE1297_c,CE1297_c
CE1298_m,CE1298_m
CE1310_m,cpd:C06809_m
CE1401_c,CE1401_c
CE1554_c,CE1554_c
CE1556_c,CE1556_c
CE1562_c,cpd:C17938_c
CE1589_c,cpd:C15560_c
CE1589_r,cpd:C15560_r
CE1589_x,cpd:C15560_x
CE1918_c,CE1918_c
CE1925_e,CE1925_e
CE1925_r,CE1925_r
CE1926_e,CE1926_e
CE1926_r,CE1926_r
CE1937_c,CE1937_c
CE1940_c,CE1940_c
CE1940_e,CE1940_e
CE1940_x,CE1940_x
CE1941_c,CE1941_c
CE1943_c,CE1943_c
CE1943_e,CE1943_e
CE1943_x,CE1943_x
CE1944_c,cpd:C15668_c
CE2006_c,CE2006_c
CE2011_l,CE2011_l
CE2011_m,CE2011_m
CE2011_n,CE2011_n
CE2020_m,CE2020_m
CE2028_c,cpd:C20827_c
CE2047_c,cpd:C14828_c
CE2047_r,cpd:C14828_r
CE2049_c,CE2049_c
CE2049_r,CE2049_r
CE2053_m,CE2053_m
CE2056_c,CE2056_c
CE2056_r,CE2056_r
CE2072_c,CE2072_c
CE2084_m,cpd:C14732_m
CE2095_c,CE2095_c
CE2174_c,CE2174_c
CE2176_c,CE2176_c
CE2180_c,CE2180_c
CE2180_r,CE2180_r
CE2183_c,CE2183_c
CE2186_c,CE2186_c
CE2201_m,CE2201_m
CE2202_c,CE2202_c
CE2203_c,CE2203_c
CE2204_c,CE2204_c
CE2206_c,CE2206_c
CE2207_c,CE2207_c
CE2209_c,cpd:C03852_c
CE2242_n,CE2242_n
CE2245_c,CE2245_c
CE2247_c,CE2247_c
CE2248_c,cpd:C16217_c
CE2248_r,cpd:C16217_r
CE2250_c,CE2250_c
CE2250_e,CE2250_e
CE2253_c,CE2253_c
CE2313_r,CE2313_r
CE2345_m,CE2345_m
CE2414_c,CE2414_c
CE2421_c,CE2421_c
CE2422_c,CE2422_c
CE2424_c,CE2424_c
CE2445_c,CE2445_c
CE2446_x,CE2446_x
CE2510_c,CE2510_c
CE2516_c,cpd:C03242_c
CE2516_r,cpd:C03242_r
CE2537_c,CE2537_c
CE2565_n,CE2565_n
CE2566_c,CE2566_c
CE2566_r,CE2566_r
CE2566_x,CE2566_x
CE2567_n,CE2567_n
CE2568_c,CE2568_c
CE2568_r,CE2568_r
CE2568_x,CE2568_x
CE2569_c,CE2569_c
CE2569_r,CE2569_r
CE2569_x,CE2569_x
CE2577_c,CE2577_c
CE2597_c,CE2597_c
CE2705_c,cpd:C00268_c
CE2751_c,CE2751_c
CE2754_r,CE2754_r
CE2846_c,CE2846_c
CE2847_c,CE2847_c
CE2858_c,CE2858_c
CE2862_m,CE2862_m
CE2863_m,CE2863_m
CE2866_c,CE2866_c
CE2866_r,CE2866_r
CE2870_c,CE2870_c
CE2872_r,CE2872_r
CE2878_r,CE2878_r
CE2879_r,CE2879_r
CE2881_r,CE2881_r
CE2882_r,CE2882_r
CE2887_r,CE2887_r
CE2888_r,CE2888_r
CE2890_c,CE2890_c
CE2915_c,CE2915_c
CE2915_e,CE2915_e
CE2916_c,CE2916_c
CE2916_e,CE2916_e
CE2917_c,cpd:C15855_c
CE2917_e,cpd:C15855_e
CE2947_c,CE2947_c
CE2953_r,cpd:C16680_r
CE2955_c,CE2955_c
CE2961_r,CE2961_r
CE2963_c,CE2963_c
CE3038_m,cpd:C17335_m
CE3075_c,CE3075_c
CE3087_c,cpd:C20157_c
CE3092_m,CE3092_m
CE3136_c,CE3136_c
CE3481_c,CE3481_c
CE3481_r,CE3481_r
CE4633_l,cpd:C19697_l
CE4633_n,cpd:C19697_n
CE4722_c,CE4722_c
CE4722_e,CE4722_e
CE4724_c,CE4724_c
CE4724_e,CE4724_e
CE4753_c,CE4753_c
CE4754_c,CE4754_c
CE4816_c,CE4816_c
CE4817_c,CE4817_c
CE4820_c,CE4820_c
CE4824_c,CE4824_c
CE4830_c,CE4830_c
CE4830_r,CE4830_r
CE4831_c,CE4831_c
CE4833_c,CE4833_c
CE4834_c,CE4834_c
CE4834_r,CE4834_r
CE4841_c,CE4841_c
CE4844_c,CE4844_c
CE4845_c,CE4845_c
CE4846_c,CE4846_c
CE4848_c,CE4848_c
CE4849_c,CE4849_c
CE4849_r,CE4849_r
CE4851_c,CE4851_c
CE4852_c,CE4852_c
CE4855_c,CE4855_c
CE4855_r,CE4855_r
CE4874_m,CE4874_m
CE4876_c,cpd:C05958_c
CE4876_r,cpd:C05958_r
CE4881_l,CE4881_l
CE4881_n,CE4881_n
CE4888_c,CE4888_c
CE4888_x,CE4888_x
CE4898_c,CE4898_c
CE4898_r,CE4898_r
CE4936_n,cpd:C11361_n
CE4987_c,CE4987_c
CE4988_m,CE4988_m
CE4989_c,CE4989_c
CE4989_r,CE4989_r
CE4990_m,cpd:C05949_m
CE4993_m,CE4993_m
CE5016_c,CE5016_c
CE5021_c,CE5021_c
CE5022_c,CE5022_c
CE5122_c,CE5122_c
CE5126_c,CE5126_c
CE5138_c,CE5138_c
CE5138_r,CE5138_r
CE5140_c,CE5140_c
CE5140_r,CE5140_r
CE5144_c,CE5144_c
CE5144_r,CE5144_r
CE5151_c,cpd:C16530_c
CE5151_r,cpd:C16530_r
CE5152_c,CE5152_c
CE5152_r,CE5152_r
CE5154_c,CE5154_c
CE5154_r,CE5154_r
CE5160_c,CE5160_c
CE5160_r,CE5160_r
CE5162_c,CE5162_c
CE5162_r,CE5162_r
CE5179_c,CE5179_c
CE5179_r,CE5179_r
CE5236_n,CE5236_n
CE5239_c,CE5239_c
CE5239_r,CE5239_r
CE5239_x,CE5239_x
CE5240_m,CE5240_m
CE5241_m,CE5241_m
CE5242_c,CE5242_c
CE5242_r,CE5242_r
CE5242_x,CE5242_x
CE5243_m,CE5243_m
CE5244_c,CE5244_c
CE5244_r,CE5244_r
CE5244_x,CE5244_x
CE5249_m,CE5249_m
CE5250_c,CE5250_c
CE5250_r,CE5250_r
CE5250_x,CE5250_x
CE5251_c,CE5251_c
CE5251_r,CE5251_r
CE5251_x,CE5251_x
CE5252_m,CE5252_m
CE5254_c,CE5254_c
CE5256_c,CE5256_c
CE5276_c,cpd:C17755_c
CE5276_x,cpd:C17755_x
CE5277_c,CE5277_c
CE5304_c,CE5304_c
CE5307_c,CE5307_c
CE5307_x,CE5307_x
CE5319_c,CE5319_c
CE5319_x,CE5319_x
CE5329_m,CE5329_m
CE5331_c,CE5331_c
CE5331_x,CE5331_x
CE5337_m,CE5337_m
CE5341_x,CE5341_x
CE5342_m,CE5342_m
CE5343_c,CE5343_c
CE5343_r,CE5343_r
CE5343_x,CE5343_x
CE5344_m,CE5344_m
CE5345_c,CE5345_c
CE5345_x,CE5345_x
CE5346_m,CE5346_m
CE5347_m,CE5347_m
CE5348_m,CE5348_m
CE5349_m,CE5349_m
CE5352_c,CE5352_c
CE5352_r,CE5352_r
CE5456_c,cpd:C03264_c
CE5525_m,CE5525_m
CE5531_c,CE5531_c
CE5531_r,CE5531_r
CE5531_x,CE5531_x
CE5542_c,CE5542_c
CE5544_c,CE5544_c
CE5544_x,CE5544_x
CE5545_c,CE5545_c
CE5545_x,CE5545_x
CE5546_c,CE5546_c
CE5546_x,CE5546_x
CE5547_c,CE5547_c
CE5547_x,CE5547_x
CE5588_c,CE5588_c
CE5591_c,CE5591_c
CE5591_r,CE5591_r
CE5594_c,CE5594_c
CE5627_c,CE5627_c
CE5629_c,CE5629_c
CE5653_c,CE5653_c
CE5653_r,CE5653_r
CE5654_c,CE5654_c
CE5654_r,CE5654_r
CE5662_c,CE5662_c
CE5700_c,CE5700_c
CE5700_r,CE5700_r
CE5727_c,CE5727_c
CE5730_c,CE5730_c
CE5752_c,CE5752_c
CE5755_c,CE5755_c
CE5756_r,CE5756_r
CE5757_r,CE5757_r
CE5776_c,CE5776_c
CE5786_c,CE5786_c
CE5786_e,CE5786_e
CE5794_l,CE5794_l
CE5795_l,CE5795_l
CE5796_l,CE5796_l
CE5815_c,CE5815_c
CE5815_r,CE5815_r
CE5829_c,CE5829_c
CE5835_c,CE5835_c
CE5837_c,CE5837_c
CE5839_c,CE5839_c
CE5842_c,CE5842_c
CE5842_r,CE5842_r
CE5853_e,cpd:C01392_e
CE5853_r,cpd:C01392_r
CE5854_l,CE5854_l
CE5866_c,CE5866_c
CE5868_c,cpd:C16433_c
CE5868_e,cpd:C16433_e
CE5875_m,CE5875_m
CE5932_c,CE5932_c
CE5944_m,CE5944_m
CE5947_m,CE5947_m
CE5966_c,cpd:C15647_c
CE5966_x,cpd:C15647_x
CE5967_c,CE5967_c
CE5967_x,CE5967_x
CE5968_m,CE5968_m
CE5969_m,CE5969_m
CE5970_m,CE5970_m
CE5971_m,CE5971_m
CE5976_c,CE5976_c
CE5976_x,CE5976_x
CE6000_c,CE6000_c
CE6027_m,CE6027_m
CE6182_m,CE6182_m
CE6183_c,CE6183_c
CE6183_x,CE6183_x
CE6184_m,CE6184_m
CE6185_m,CE6185_m
CE6186_m,CE6186_m
CE6187_m,CE6187_m
CE6188_x,CE6188_x
CE6189_x,CE6189_x
CE6192_x,CE6192_x
CE6193_x,CE6193_x
CE6204_x,CE6204_x
CE6205_c,CE6205_c
CE6219_c,CE6219_c
CE6226_x,CE6226_x
CE6228_x,CE6228_x
CE6230_c,CE6230_c
CE6234_c,CE6234_c
CE6235_m,CE6235_m
CE6240_m,CE6240_m
CE6241_c,CE6241_c
CE6241_r,CE6241_r
CE6242_c,CE6242_c
CE6242_r,CE6242_r
CE6243_m,CE6243_m
CE6245_c,CE6245_c
CE6247_c,CE6247_c
CE6247_r,CE6247_r
CE6250_c,CE6250_c
CE6250_r,CE6250_r
CE6250_x,CE6250_x
CE6316_c,CE6316_c
CE6415_c,cpd:C07338_c
CE6423_c,CE6423_c
CE6435_c,CE6435_c
CE6445_c,CE6445_c
CE6446_c,CE6446_c
CE6447_c,CE6447_c
CE6449_c,CE6449_c
CE6450_c,CE6450_c
CE6451_c,CE6451_c
CE6452_c,CE6452_c
CE6453_c,CE6453_c
CE6455_c,CE6455_c
CE6456_c,CE6456_c
CE6461_c,CE6461_c
CE6466_c,CE6466_c
CE6504_c,CE6504_c
CE6508_n,CE6508_n
CE7072_c,CE7072_c
CE7072_r,CE7072_r
CE7074_c,CE7074_c
CE7074_r,CE7074_r
CE7081_n,CE7081_n
CE7083_c,CE7083_c
CE7083_r,CE7083_r
CE7084_c,CE7084_c
CE7085_c,CE7085_c
CE7085_x,CE7085_x
CE7088_n,CE7088_n
CE7090_c,cpd:C18177_c
CE7091_n,CE7091_n
CE7096_n,CE7096_n
CE7097_m,CE7097_m
CE7101_c,CE7101_c
CE7109_c,CE7109_c
CE7109_r,CE7109_r
CE7109_x,CE7109_x
CE7110_n,CE7110_n
CE7114_c,CE7114_c
CE7144_c,CE7144_c
CE7144_r,CE7144_r
CE7145_c,CE7145_c
CE7145_r,CE7145_r
CE7172_n,CE7172_n
CE7218_c,CE7218_c
CE7220_c,CE7220_c
CN0010_c,CN0010_c
CN0010_r,CN0010_r
CN0010_x,CN0010_x
CN0021_c,CN0021_c
CN0021_r,CN0021_r
CN0021_x,CN0021_x
HC00004_c,HC00004_c
HC00004_e,HC00004_e
HC00004_r,HC00004_r
HC00229_e,cpd:C00252_e
HC00319_c,HC00319_c
HC00342_c,HC00342_c
HC00460_c,cpd:C00628_c
HC00576_c,cpd:C00884_c
HC00591_m,cpd:C00940_m
HC00682_m,cpd:C01136_m
HC00718_c,cpd:C01210_c
HC00822_l,HC00822_l
HC00900_m,cpd:C02170_m
HC00955_e,cpd:C02512_e
HC01162_c,HC01162_c
HC01180_c,HC01180_c
HC01231_m,cpd:C04079_m
HC01434_m,cpd:C05379_m
HC01441_e,HC01441_e
HC01444_e,cpd:C05401_e
HC01459_x,cpd:C05450_x
HC01501_c,HC01501_c
HC01522_c,cpd:C05585_c
HC01609_e,HC01609_e
HC01652_c,cpd:C05923_c
HC01668_m,HC01668_m
HC01672_c,cpd:C05993_c
HC01700_e,cpd:C06114_e
HC01710_c,cpd:C06148_c
HC01787_c,HC01787_c
HC01787_e,HC01787_e
HC01797_c,cpd:C10905_c
HC02020_r,HC02020_r
HC02023_l,HC02023_l
HC02024_r,HC02024_r
HC02025_r,HC02025_r
HC02027_l,HC02027_l
HC02111_m,HC02111_m
HC02112_c,HC02112_c
HC02112_r,HC02112_r
HC02112_x,HC02112_x
HC02113_c,HC02113_c
HC02113_r,HC02113_r
HC02113_x,HC02113_x
HC02114_c,HC02114_c
HC02119_c,HC02119_c
HC02121_c,HC02121_c
HC02129_c,HC02129_c
HC02154_c,HC02154_c
HC02154_e,HC02154_e
HC02160_e,HC02160_e
HC02180_c,cpd:C05963_c
HC02180_e,cpd:C05963_e
HC02187_c,HC02187_c
HC02187_e,HC02187_e
HC02191_c,cpd:C03990_c
HC02191_e,cpd:C03990_e
HC02191_r,cpd:C03990_r
HC02192_c,cpd:C02592_c
HC02192_e,cpd:C02592_e
HC02193_c,cpd:C15557_c
HC02193_e,cpd:C15557_e
HC02194_c,cpd:C07880_c
HC02194_e,cpd:C07880_e
HC02198_c,HC02198_c
HC02198_e,HC02198_e
HC02199_c,HC02199_c
HC02199_e,HC02199_e
HC02200_c,HC02200_c
HC02200_e,HC02200_e
HC02202_c,cpd:C04685_c
HC02202_e,cpd:C04685_e
HC02202_r,cpd:C04685_r
HC02203_c,cpd:C05953_c
HC02203_e,cpd:C05953_e
HC02203_r,cpd:C05953_r
HC02204_c,cpd:C00959_c
HC02204_e,cpd:C00959_e
HC02207_c,cpd:C05955_c
HC02207_e,cpd:C05955_e
HC02208_c,cpd:C06438_c
HC02208_e,cpd:C06438_e
HC02210_c,cpd:C13802_c
HC02210_e,cpd:C13802_e
HC02213_n,cpd:C06439_n
HC02216_c,cpd:C02314_c
HC02216_e,cpd:C02314_e
HC02228_c,HC02228_c
HC10859_m,HC10859_m
L_dpchrm_x,L_dpchrm_x
N1aspmd_x,cpd:C00612_x
N1sprm_x,cpd:C02567_x
R1coa_cho_c,R1coa_cho_c
R1coa_cho_r,R1coa_cho_r
R6coa_cho_c,R6coa_cho_c
ac_r,cpd:C00033_r
acac_r,cpd:C00164_r
acgagbside_cho_c,acgagbside_cho_c
acgalfucgalacgalfuc12gal14acglcgalgluside_cho_g,acgalfucgalacgalfuc12gal14acglcgalgluside_cho_g
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_cho_g,acgalfucgalacgalfucgalacglcgal14acglcgalgluside_cho_g
acgalfucgalacglcgal14acglcgalgluside_cho_g,acgalfucgalacglcgal14acglcgalgluside_cho_g
acgalfucgalacglcgalgluside_cho_g,acgalfucgalacglcgalgluside_cho_g
acgbgbside_cho_g,acgbgbside_cho_g
acgbgbside_cho_l,acgbgbside_cho_l
acgpail_cho_c,acgpail_cho_c
acmana_r,cpd:C00645_r
acn13acngalgbside_cho_g,acn13acngalgbside_cho_g
acn23acngalgbside_cho_c,acn23acngalgbside_cho_c
acn23acngalgbside_cho_e,acn23acngalgbside_cho_e
acnacngal14acglcgalgluside_cho_g,acnacngal14acglcgalgluside_cho_g
acnacngalgbside_cho_g,acnacngalgbside_cho_g
acngalacglcgal14acglcgalgluside_cho_c,acngalacglcgal14acglcgalgluside_cho_c
acngalacglcgal14acglcgalgluside_cho_e,acngalacglcgal14acglcgalgluside_cho_e
acngalacglcgalgluside_cho_g,acngalacglcgalgluside_cho_g
ahcys_e,cpd:C00021_e
aicar_e,cpd:C04677_e
ak2g_cho_c,cpd:C03201_c
ak2gp_cho_c,ak2gp_cho_c
ak2gpe_cho_c,ak2gpe_cho_c
ak2lgchol_cho_c,ak2lgchol_cho_c
ak2lgchol_cho_e,ak2lgchol_cho_e
akdhap_cho_c,akdhap_cho_c
akdhap_cho_x,akdhap_cho_x
alpa_cho_m,alpa_cho_m
andrstndn_m,andrstndn_m
anth_e,cpd:C00108_e
arach_x,cpd:C06425_x
arachcoa_e,arachcoa_e
arachd_x,arachd_x
arachdcoa_r,arachdcoa_r
ascb__L_r,cpd:C00072_r
avite1_r,cpd:C02477_r
avite2_r,avite2_r
c101_4Ecoa_m,c101_4Ecoa_m
c101_4Zcoa_m,c101_4Zcoa_m
c102_4Z_7Zcoa_x,c102_4Z_7Zcoa_x
c10dc_c,c10dc_c
c10dc_e,c10dc_e
c10dc_x,c10dc_x
c121_3Zcoa_m,c121_3Zcoa_m
c122_3Z_6Zcoa_m,c122_3Z_6Zcoa_m
c123_3Z_6Z_9Zcoa_m,c123_3Z_6Z_9Zcoa_m
c141_5Zcoa_m,c141_5Zcoa_m
c142_5E_8Ecoa_m,c142_5E_8Ecoa_m
c142_5Z_8Zcoa_m,c142_5Z_8Zcoa_m
c143_5Z_8Z_11Zcoa_m,c143_5Z_8Z_11Zcoa_m
c161_7Zcoa_m,c161_7Zcoa_m
c161_9Ecoa_m,c161_9Ecoa_m
c162_7Z_10Zcoa_m,c162_7Z_10Zcoa_m
c163_4Z_7Z_10Zcoa_x,c163_4Z_7Z_10Zcoa_x
c164_4Z_7Z_10Z_13Zcoa_x,c164_4Z_7Z_10Z_13Zcoa_x
c184_3Z_6Z_9Z_12Zcoa_m,c184_3Z_6Z_9Z_12Zcoa_m
c185_3Z_6Z_9Z_12Z_15Zcoa_x,c185_3Z_6Z_9Z_12Z_15Zcoa_x
c201coa_x,c201coa_x
c220coa_x,c220coa_x
c4crn_c,cpd:C02862_c
c4crn_e,cpd:C02862_e
c4dc_c,c4dc_c
c4dc_e,c4dc_e
c4dc_x,c4dc_x
c51crn_c,c51crn_c
c51crn_e,c51crn_e
c61_3Zcoa_m,c61_3Zcoa_m
c6coa_m,c6coa_m
c70coa_m,c70coa_m
c81_5Zcoa_x,c81_5Zcoa_x
c81_5Zcrn_c,c81_5Zcrn_c
c81_5Zcrn_x,c81_5Zcrn_x
c81_c184crn_c,c81_c184crn_c
c81_c184crn_x,c81_c184crn_x
c8crn_m,c8crn_m
c8dc_c,c8dc_c
c8dc_e,c8dc_e
c8dc_x,c8dc_x
c90coa_m,c90coa_m
ca2_r,cpd:C00076_r
carn_l,carn_l
cdp_e,cpd:C00112_e
cdpdag_cho_c,cpd:C00269_c
cholate_m,cpd:C00695_m
cholcoa_m,cholcoa_m
cholp_e,cpd:C00588_e
cl_l,cpd:C00698_l
cl_n,cpd:C00698_n
clpn_cho_c,cpd:C05980_c
cmpglna_c,cpd:C03691_c
crm_cho_g,cpd:C00195_g
crm_cho_l,cpd:C00195_l
crm_cho_n,cpd:C00195_n
cyst__L_m,cpd:C02291_m
dag_cho_c,dag_cho_c
dag_cho_e,dag_cho_e
dag_cho_r,dag_cho_r
dca_r,dca_r
dcholcoa_c,cpd:C05337_c
dcholcoa_r,cpd:C05337_r
dedol_c,dedol_c
dem2emgacpail_prot_cho_r,dem2emgacpail_prot_cho_r
dgpi_prot_cho_r,dgpi_prot_cho_r
dhap_e,cpd:C00111_e
dhcholestanate_c,dhcholestanate_c
dhcholestancoa_c,dhcholestancoa_c
dhcrm_cho_c,cpd:C12126_c
dhdascb_m,cpd:C05422_m
digalsgalside_cho_g,cpd:C06127_g
digalside_cho_g,cpd:C06126_g
digalside_cho_l,cpd:C06126_l
dlnlcg_l,dlnlcg_l
dlnlcgcoa_r,dlnlcgcoa_r
docosac_c,docosac_c
docosac_e,docosac_e
docosac_x,docosac_x
docoscoa_c,cpd:C16528_c
docoscoa_x,cpd:C16528_x
dolglcp_c,dolglcp_c
dolglcp_r,dolglcp_r
dopa_x,cpd:C03758_x
dpcoa_e,cpd:C00882_e
dtdp_e,cpd:C00363_e
dtmp_n,cpd:C00364_n
em2emgacpail_cho_r,em2emgacpail_cho_r
em3gacpail_cho_r,em3gacpail_cho_r
fn3m2masn_g,fn3m2masn_g
fn3rm2masn_g,fn3rm2masn_g
fnm2masn_g,fnm2masn_g
fuc132galacglcgal14acglcgalgluside_cho_g,fuc132galacglcgal14acglcgalgluside_cho_g
fuc13galacglcgal14acglcgalgluside_cho_g,fuc13galacglcgal14acglcgalgluside_cho_g
fuc14galacglcgalgluside_cho_g,fuc14galacglcgalgluside_cho_g
fucacgalfucgalacglcgalgluside_cho_g,fucacgalfucgalacglcgalgluside_cho_g
fucacngal14acglcgalgluside_cho_g,fucacngal14acglcgalgluside_cho_g
fucacngalacglcgalgluside_cho_g,fucacngalacglcgalgluside_cho_g
fucfuc12gal14acglcgalgluside_cho_g,fucfuc12gal14acglcgalgluside_cho_g
fucfuc132galacglcgal14acglcgalgluside_cho_c,fucfuc132galacglcgal14acglcgalgluside_cho_c
fucfuc132galacglcgal14acglcgalgluside_cho_e,fucfuc132galacglcgal14acglcgalgluside_cho_e
